Leslie Bauer,TXN106422,CUST1137,1849.37,03/01/2025,Mobile App,Illinois,M43109,Mobile,47,Engineer,7255.33,0,Grocery
Jonathan Hill,TXN106423,CUST1222,3210.62,11/03/2024,Online,New York,M51165,Tablet,63,Doctor,98638.19,0,Electronics
Johnathan Henderson,TXN106424,CUST1274,4216.01,12/05/2023,Online,Florida,M69460,Mobile,49,Doctor,85157.83,0,Health
Mark Sims,TXN106425,CUST1297,2224.88,19/09/2024,In-Store,California,M85372,Desktop,70,Retired,54180.82,0,Travel
Meredith Nelson,TXN106426,CUST1180,1231.67,04/04/2024,Online,Texas,M77057,Mobile,54,Student,22288.0,0,Restaurant
Eric Rose,TXN106427,CUST1064,2310.19,14/06/2024,Online,Illinois,M49786,Mobile,54,Doctor,37012.62,0,Clothing
Alex Smith,TXN106428,CUST1110,4112.6,21/09/2024,Mobile App,Illinois,M59401,ATM,73,Retired,70769.53,0,Electronics
Chelsea Holt,TXN106429,CUST1074,1593.3,19/05/2024,Online,California,M31704,Desktop,20,Doctor,17801.56,0,Health
Anthony Stevens,TXN106430,CUST1273,628.07,27/12/2024,Online,California,M32677,Mobile,19,Student,60004.87,0,Electronics
Levi Young,TXN106431,CUST1096,4959.62,25/11/2024,Online,Illinois,M94448,ATM,35,Engineer,85137.5,0,Electronics
Cory Hernandez,TXN106432,CUST1187,4836.81,08/01/2025,In-Store,New York,M94150,Mobile,48,Student,44152.97,0,Restaurant
Adam Suarez,TXN106433,CUST1167,3547.71,11/05/2024,In-Store,Illinois,M85478,Tablet,35,Retired,91710.02,0,Travel
Meredith Zhang,TXN106434,CUST1322,2543.14,03/07/2023,In-Store,Florida,M50062,Tablet,22,Doctor,49702.93,0,Restaurant
Paula Baker,TXN106435,CUST1148,2011.81,24/01/2025,Online,Illinois,M22133,Tablet,46,Engineer,5286.11,0,Restaurant
Katie Garcia,TXN106436,CUST1354,4481.47,29/04/2023,Online,California,M72856,ATM,34,Retired,12121.41,0,Travel
Rachel Vasquez,TXN106437,CUST1149,4919.67,04/04/2025,In-Store,New York,M71605,ATM,51,Doctor,24371.76,0,Health
Brandon Robinson,TXN106438,CUST1195,3935.94,13/06/2023,Mobile App,Illinois,M35533,ATM,37,Retired,21819.28,0,Health
Natalie Meyer,TXN106439,CUST1334,65.33,25/04/2024,Mobile App,Florida,M21004,Desktop,60,Retired,41204.0,0,Restaurant
Dr. Mark Brown DDS,TXN106440,CUST1332,3777.76,22/02/2024,Online,New York,M14520,Mobile,59,Engineer,63141.95,0,Grocery
Alejandro Miller,TXN106441,CUST1056,2441.63,24/01/2025,Mobile App,New York,M84297,Desktop,59,Retired,85697.62,0,Electronics
Jeremy Francis,TXN106442,CUST1324,329.01,06/03/2025,Mobile App,Florida,M99497,Desktop,32,Engineer,59220.03,0,Travel
Shannon Smith,TXN106443,CUST1103,4952.01,29/06/2024,In-Store,Florida,M92701,Mobile,57,Retired,37436.75,0,Restaurant
Eric Davis,TXN106444,CUST1289,434.57,08/12/2023,Online,New York,M75048,Tablet,34,Student,2858.12,0,Health
Lisa Rhodes,TXN106445,CUST1083,4825.64,26/08/2023,In-Store,California,M39866,Tablet,53,Doctor,22186.14,0,Electronics
Edward Salinas,TXN106446,CUST1286,2783.66,08/10/2023,Online,Texas,M48967,Desktop,73,Engineer,8091.55,0,Clothing
Bradley Swanson,TXN106447,CUST1323,4749.02,31/10/2024,In-Store,New York,M57874,Tablet,58,Doctor,87604.21,0,Electronics
Jose Wu,TXN106448,CUST1202,1555.51,27/04/2023,Mobile App,Florida,M66181,Mobile,59,Student,67717.03,0,Travel
Tina Perez,TXN106449,CUST1015,542.6,24/12/2024,In-Store,Illinois,M95513,Tablet,73,Retired,69681.98,0,Electronics
Nathan Underwood,TXN106450,CUST1266,4763.84,05/03/2025,In-Store,New York,M54386,ATM,68,Retired,23664.47,0,Electronics
Melissa Mercado,TXN106451,CUST1100,2290.61,20/02/2025,Online,California,M51573,Mobile,50,Doctor,28737.34,0,Electronics
David Garcia,TXN106452,CUST1283,2709.93,28/01/2025,Mobile App,Texas,M13192,Tablet,31,Retired,97170.66,0,Health
Sean Ellis,TXN106453,CUST1339,4672.01,01/11/2024,Online,Florida,M96595,ATM,70,Student,14285.01,0,Health
Sarah Allen,TXN106454,CUST1129,3619.36,01/11/2024,Online,Texas,M65989,Mobile,33,Retired,61839.88,0,Electronics
Christopher Baker,TXN106455,CUST1027,2333.9,02/05/2024,Online,California,M92293,ATM,50,Student,8093.1,0,Travel
Kylie Dillon,TXN106456,CUST1232,1649.52,10/11/2023,Online,California,M17151,Mobile,72,Retired,46321.71,0,Travel
Vanessa Martinez,TXN106457,CUST1102,1292.73,05/04/2025,Online,Illinois,M12081,Tablet,79,Student,82631.02,0,Clothing
Larry Ray,TXN106458,CUST1114,3584.65,01/11/2023,Online,Illinois,M85932,Mobile,65,Engineer,10695.19,0,Grocery
Peter Wright,TXN106459,CUST1253,1190.83,14/09/2024,In-Store,Texas,M64860,Tablet,33,Doctor,29956.72,0,Restaurant
Kevin Gonzalez,TXN106460,CUST1303,2494.67,18/03/2024,In-Store,Florida,M95820,Mobile,50,Student,18058.31,0,Travel
Rachel Vasquez,TXN106461,CUST1149,3004.73,26/04/2023,Online,New York,M45762,ATM,51,Doctor,43479.73,0,Health
Tammy Mendez,TXN106462,CUST1275,3080.96,07/02/2025,In-Store,Texas,M31400,Tablet,63,Student,59565.68,0,Health
Sheila Weeks,TXN106463,CUST1140,3850.88,20/04/2023,Mobile App,California,M16991,Desktop,59,Student,84076.51,0,Health
Peter Jackson,TXN106464,CUST1141,2474.03,24/05/2023,In-Store,Florida,M38298,Tablet,21,Engineer,15946.03,0,Grocery
Vanessa Cole,TXN106465,CUST1327,1074.66,25/05/2023,Mobile App,Florida,M68657,Desktop,19,Engineer,29625.86,0,Electronics
Tammy Marquez,TXN106466,CUST1225,4475.42,23/11/2023,Mobile App,Florida,M11575,Desktop,23,Retired,11566.25,1,Health
Jeffrey Hester,TXN106467,CUST1358,1048.27,12/05/2023,In-Store,Illinois,M23695,Tablet,76,Retired,11573.16,0,Electronics
Kevin Garcia,TXN106468,CUST1117,4975.55,20/08/2024,Online,Texas,M23327,Mobile,41,Student,45410.65,0,Travel
Tracy Schmidt,TXN106469,CUST1066,4594.62,14/01/2024,Online,Texas,M35018,Mobile,52,Retired,39643.58,0,Travel
Laurie Young,TXN106470,CUST1009,1384.5,16/07/2024,Mobile App,Florida,M34915,Tablet,45,Retired,67761.95,0,Health
Victor Livingston,TXN106471,CUST1172,4603.99,09/11/2024,In-Store,Texas,M15249,Tablet,67,Engineer,34116.18,0,Electronics
Larry Ray,TXN106472,CUST1114,3769.08,22/09/2023,In-Store,Illinois,M66025,Mobile,65,Engineer,96117.76,0,Restaurant
Lacey Gonzalez,TXN106473,CUST1036,4395.61,24/08/2024,In-Store,Illinois,M19572,ATM,68,Engineer,72186.51,0,Travel
Robert Morales,TXN106474,CUST1093,1465.18,03/08/2024,Mobile App,Texas,M10198,Mobile,53,Engineer,83714.33,1,Electronics
Richard Jackson,TXN106475,CUST1389,3708.35,14/05/2023,In-Store,Illinois,M22380,Tablet,59,Engineer,66181.5,0,Travel
Stephanie Suarez,TXN106476,CUST1134,2874.26,02/08/2023,In-Store,California,M65958,ATM,20,Student,77810.06,0,Travel
Alyssa Flores,TXN106477,CUST1085,4005.23,09/02/2025,Online,Texas,M69779,Desktop,69,Doctor,71243.19,0,Travel
Michael Jennings,TXN106478,CUST1001,605.39,28/03/2025,In-Store,New York,M16859,Desktop,59,Doctor,24004.45,0,Health
Stacey Smith,TXN106479,CUST1042,1833.98,07/06/2023,Mobile App,California,M61303,Mobile,54,Doctor,8593.72,0,Electronics
Joseph Hood,TXN106480,CUST1287,771.69,14/02/2025,Mobile App,Illinois,M80965,Mobile,44,Student,60411.05,0,Restaurant
Nathan Underwood,TXN106481,CUST1266,4934.87,07/04/2024,Mobile App,New York,M70613,Mobile,68,Retired,41996.33,0,Clothing
Dakota Santos,TXN106482,CUST1357,1806.27,12/10/2023,In-Store,Texas,M12878,Mobile,20,Student,954.03,0,Clothing
Frank Taylor,TXN106483,CUST1371,1321.61,24/04/2024,In-Store,Florida,M72534,Tablet,31,Student,52255.65,0,Health
Eric Davis,TXN106484,CUST1289,201.32,25/12/2023,Mobile App,New York,M11059,Tablet,34,Student,15075.52,0,Electronics
Mark Jones,TXN106485,CUST1123,1219.54,04/07/2024,Mobile App,California,M88487,Tablet,23,Doctor,31857.72,0,Grocery
Tommy Ho,TXN106486,CUST1321,3545.94,11/06/2024,Mobile App,Texas,M88954,Desktop,54,Student,99095.2,0,Electronics
Jeremy Francis,TXN106487,CUST1324,786.37,25/09/2023,Mobile App,Florida,M31753,Tablet,32,Engineer,30585.74,0,Travel
John Rodriguez,TXN106488,CUST1208,602.33,16/06/2024,In-Store,Texas,M75057,Mobile,80,Retired,49915.11,0,Restaurant
Brad Valentine,TXN106489,CUST1111,584.88,26/08/2024,In-Store,New York,M81063,Desktop,63,Student,83091.62,0,Restaurant
Shawn King,TXN106490,CUST1168,1128.03,18/02/2025,In-Store,Illinois,M94816,Mobile,40,Student,53309.09,0,Travel
Dr. Heather Rice,TXN106491,CUST1155,3195.98,25/09/2024,Online,Texas,M42016,Desktop,51,Retired,22429.0,0,Travel
David Jackson,TXN106492,CUST1329,4269.75,15/01/2024,Mobile App,New York,M47697,ATM,72,Doctor,2072.29,0,Travel
Jennifer Ortega,TXN106493,CUST1122,4301.44,17/03/2025,Online,Texas,M77475,Mobile,43,Engineer,69508.63,0,Clothing
Nicole Thompson,TXN106494,CUST1335,4570.72,18/09/2024,In-Store,Florida,M96782,Tablet,75,Retired,73352.51,0,Travel
Gregory Peterson,TXN106495,CUST1394,4781.56,31/12/2023,In-Store,New York,M70962,ATM,44,Retired,8411.55,0,Travel
Victoria Weber,TXN106496,CUST1139,333.07,26/02/2024,In-Store,New York,M82056,ATM,34,Retired,40325.69,0,Health
Mark Jones,TXN106497,CUST1123,4680.59,09/09/2023,Online,California,M98309,Tablet,23,Doctor,11020.75,0,Electronics
Mark Pennington,TXN106498,CUST1126,634.24,03/10/2023,Online,California,M63925,Desktop,68,Student,13242.25,0,Grocery
Jennifer Mendoza,TXN106499,CUST1200,2266.07,11/08/2024,Online,Florida,M51326,ATM,20,Student,88828.81,0,Clothing
Dan Mason,TXN106500,CUST1183,2168.03,04/04/2025,Mobile App,California,M50724,ATM,25,Doctor,45136.19,0,Restaurant
Jill Williams,TXN106501,CUST1043,2686.06,30/07/2024,Mobile App,Texas,M21166,Tablet,29,Doctor,96371.2,0,Health
Steven Adams,TXN106502,CUST1263,239.48,16/09/2024,Online,Texas,M70145,Tablet,39,Engineer,11544.77,0,Health
Peter Jackson,TXN106503,CUST1141,2184.62,04/03/2024,In-Store,Florida,M20137,ATM,21,Engineer,57930.34,0,Health
Brandon Robinson,TXN106504,CUST1195,2289.01,15/04/2023,Online,Illinois,M20924,Desktop,37,Retired,82853.87,0,Electronics
Peter Sanders,TXN106505,CUST1342,3727.42,24/09/2023,Mobile App,California,M51610,Tablet,47,Student,89254.44,0,Grocery
John Robertson,TXN106506,CUST1282,194.8,19/09/2024,Mobile App,California,M38058,Desktop,80,Doctor,84543.47,0,Clothing
Joseph Hood,TXN106507,CUST1287,1077.81,23/03/2024,Online,Illinois,M47712,ATM,44,Student,44898.74,0,Travel
Heather Smith,TXN106508,CUST1326,2733.76,28/03/2025,Mobile App,Illinois,M98557,Desktop,47,Retired,89247.26,0,Grocery
Mitchell Williams,TXN106509,CUST1207,3733.38,24/10/2024,Online,Illinois,M14480,Tablet,59,Engineer,3430.58,0,Clothing
Christopher Perez,TXN106510,CUST1035,868.84,25/07/2023,Online,Florida,M54244,Mobile,55,Retired,92139.5,0,Travel
Bethany Reed MD,TXN106511,CUST1234,1416.23,31/07/2024,Online,New York,M55904,Tablet,58,Retired,18787.39,0,Travel
Kylie Dillon,TXN106512,CUST1232,1738.3,21/06/2024,Online,California,M60228,ATM,72,Retired,91611.33,0,Restaurant
Abigail Montgomery,TXN106513,CUST1040,1923.43,11/11/2024,Mobile App,Texas,M10318,Desktop,18,Engineer,7845.8,0,Clothing
Richard Jackson,TXN106514,CUST1389,1390.06,16/07/2024,Mobile App,Illinois,M35302,ATM,59,Engineer,15867.21,0,Electronics
Laura Fuller,TXN106515,CUST1051,1256.12,06/08/2023,Online,Illinois,M14435,Desktop,24,Doctor,65418.64,0,Travel
Jill Williams,TXN106516,CUST1043,959.26,08/11/2023,Mobile App,Texas,M97600,Mobile,29,Doctor,23349.15,0,Travel
Rebecca Shepard,TXN106517,CUST1190,2321.84,25/12/2023,Online,New York,M21214,Mobile,66,Student,46462.29,0,Electronics
Brandon Perkins,TXN106518,CUST1034,2222.58,15/02/2024,Mobile App,New York,M13971,Tablet,57,Doctor,64552.28,1,Health
Ian Brown,TXN106519,CUST1171,3607.97,20/05/2023,Mobile App,California,M89717,Mobile,76,Engineer,45907.3,0,Grocery
Gabriella Blanchard,TXN106520,CUST1029,4322.1,05/11/2024,Online,Florida,M23610,ATM,18,Engineer,89567.31,0,Restaurant
Jonathan Mckay,TXN106521,CUST1125,280.06,08/04/2024,Online,Florida,M74145,Mobile,34,Retired,24978.73,0,Grocery
Joy Romero,TXN106522,CUST1311,3358.11,02/01/2024,In-Store,Illinois,M31010,Desktop,21,Doctor,6177.85,0,Grocery
Eric Love,TXN106523,CUST1271,4037.0,11/09/2023,Mobile App,Illinois,M39500,ATM,66,Retired,61644.69,0,Grocery
Eric Davis,TXN106524,CUST1289,1803.1,28/02/2024,In-Store,New York,M21778,Tablet,34,Student,68221.14,0,Health
Carlos Mullen,TXN106525,CUST1178,521.91,14/02/2025,In-Store,Texas,M90151,Tablet,78,Engineer,48058.29,0,Travel
Amanda Anderson,TXN106526,CUST1039,2872.9,08/06/2023,Mobile App,Texas,M10061,Mobile,42,Student,77292.97,0,Electronics
Christopher Baker,TXN106527,CUST1027,1608.02,16/02/2024,Mobile App,California,M11133,Desktop,50,Student,97893.47,0,Grocery
Tammy Marquez,TXN106528,CUST1225,2567.81,02/01/2025,In-Store,Florida,M97733,Mobile,23,Retired,74483.86,0,Clothing
Jenny Andrews,TXN106529,CUST1068,2592.23,24/01/2024,In-Store,Texas,M59813,Tablet,19,Doctor,72617.66,0,Health
Madison Miller,TXN106530,CUST1372,757.59,27/08/2024,In-Store,California,M89875,ATM,46,Retired,78037.01,0,Clothing
Lisa Rhodes,TXN106531,CUST1083,4637.96,30/11/2023,In-Store,California,M21156,ATM,53,Doctor,39681.57,0,Clothing
Anthony Medina,TXN106532,CUST1217,4358.24,11/12/2023,Online,California,M78116,Desktop,54,Doctor,24303.65,0,Health
David Murphy,TXN106533,CUST1362,2361.33,30/08/2023,Online,Florida,M93063,ATM,59,Engineer,26001.35,0,Clothing
Matthew Bowman,TXN106534,CUST1244,4421.78,13/05/2023,Online,Texas,M76712,ATM,66,Engineer,75408.15,0,Grocery
Cassandra Jones,TXN106535,CUST1331,3299.35,06/01/2025,In-Store,Illinois,M11876,Tablet,48,Doctor,74952.72,0,Health
Brian Simpson,TXN106536,CUST1279,455.29,08/11/2024,In-Store,New York,M55742,Desktop,30,Engineer,8579.02,0,Grocery
Andrew Villanueva,TXN106537,CUST1026,2400.66,15/01/2024,In-Store,California,M23705,ATM,80,Engineer,71990.8,0,Restaurant
Ashley Lee,TXN106538,CUST1070,364.85,04/05/2024,In-Store,Illinois,M50112,Tablet,22,Engineer,9239.79,0,Clothing
Jessica Owens,TXN106539,CUST1075,3867.32,12/05/2024,Mobile App,Texas,M16018,ATM,58,Student,53132.37,0,Electronics
Chelsea Holt,TXN106540,CUST1074,1067.28,25/11/2024,Mobile App,California,M75346,Mobile,20,Doctor,78688.68,0,Clothing
Amy Sexton,TXN106541,CUST1294,1847.91,25/12/2023,Online,California,M77120,ATM,77,Doctor,78645.44,1,Health
Michelle Bell,TXN106542,CUST1186,4325.92,04/11/2023,Mobile App,New York,M55668,Desktop,66,Retired,5683.12,0,Travel
Robert Walter,TXN106543,CUST1268,4365.59,30/07/2023,Online,Illinois,M82831,Mobile,69,Retired,79367.8,0,Restaurant
Sara Meyer,TXN106544,CUST1247,4193.87,09/10/2024,Online,New York,M57656,Tablet,54,Engineer,49765.73,0,Grocery
John Dillon,TXN106545,CUST1214,2092.77,17/10/2024,Mobile App,Florida,M51026,Tablet,74,Engineer,76079.37,0,Grocery
Stephen Mason,TXN106546,CUST1055,183.22,03/07/2024,In-Store,California,M66313,ATM,40,Retired,28930.92,0,Grocery
Kevin Garcia,TXN106547,CUST1117,2237.88,25/04/2024,Online,Texas,M66891,Desktop,41,Student,66692.51,1,Travel
Matthew Brown,TXN106548,CUST1041,3781.7,05/08/2024,Mobile App,Illinois,M26101,ATM,19,Student,87496.02,0,Grocery
Jonathan Fuller,TXN106549,CUST1081,1584.44,24/12/2024,Online,Florida,M77695,Mobile,57,Student,75691.07,0,Grocery
Tim Sims,TXN106550,CUST1170,4508.65,04/11/2024,Mobile App,Illinois,M73942,Desktop,56,Engineer,30488.2,0,Grocery
Anna Hernandez,TXN106551,CUST1246,2682.76,21/10/2023,Mobile App,Illinois,M64764,Mobile,41,Retired,71330.64,0,Clothing
Jessica Walker,TXN106552,CUST1151,3876.61,16/02/2024,Online,California,M23469,ATM,43,Retired,48014.98,0,Electronics
Melissa Alexander,TXN106553,CUST1113,3449.15,16/07/2023,Online,New York,M61024,Mobile,38,Retired,30094.9,0,Restaurant
Jason Proctor,TXN106554,CUST1325,3953.34,13/01/2025,In-Store,Texas,M11310,ATM,18,Engineer,58285.47,0,Clothing
Sean Poole,TXN106555,CUST1142,4666.34,26/11/2023,Online,Illinois,M23097,Desktop,44,Engineer,9187.83,0,Restaurant
Lisa Benton,TXN106556,CUST1062,3324.64,15/04/2023,Mobile App,New York,M78658,Mobile,60,Doctor,36953.12,0,Grocery
Jennifer Turner,TXN106557,CUST1206,3433.99,30/07/2024,Mobile App,Florida,M62818,Desktop,22,Student,60387.29,0,Electronics
Meredith Nelson,TXN106558,CUST1180,1600.78,29/12/2023,Online,Texas,M13715,Tablet,54,Student,57677.84,0,Grocery
Gail Woodward,TXN106559,CUST1380,3236.45,21/12/2024,Online,California,M63057,Desktop,69,Student,15361.35,0,Restaurant
David Jackson,TXN106560,CUST1329,4674.08,05/05/2023,Online,New York,M28751,Mobile,72,Doctor,11367.01,0,Grocery
Michael Mckenzie,TXN106561,CUST1152,2190.57,17/07/2024,Mobile App,Texas,M64483,Desktop,59,Engineer,30113.26,0,Grocery
Jennifer Valdez,TXN106562,CUST1319,2648.37,10/12/2024,Mobile App,Texas,M96231,ATM,19,Retired,36165.08,0,Restaurant
Maria Smith,TXN106563,CUST1259,1660.52,29/07/2023,Mobile App,Illinois,M70709,Mobile,54,Engineer,64635.16,0,Clothing
Tyrone Williams,TXN106564,CUST1023,3245.17,16/07/2023,In-Store,New York,M11152,Desktop,51,Engineer,57998.55,0,Health
Heidi Long,TXN106565,CUST1132,913.07,26/09/2023,Online,California,M65288,Desktop,76,Engineer,52448.62,0,Travel
Thomas Stephens,TXN106566,CUST1345,2592.54,10/01/2024,In-Store,Texas,M45941,ATM,38,Engineer,46803.09,0,Clothing
Kylie Dillon,TXN106567,CUST1232,3959.95,17/07/2024,Online,California,M12490,ATM,72,Retired,91944.77,0,Clothing
James Bailey,TXN106568,CUST1018,3259.1,03/10/2023,Mobile App,Texas,M84312,Mobile,57,Retired,52594.56,0,Travel
Leon Cobb,TXN106569,CUST1328,4900.86,15/12/2023,Mobile App,California,M13598,Tablet,54,Engineer,86451.77,0,Grocery
Susan Friedman,TXN106570,CUST1316,3870.93,04/02/2024,Online,Florida,M12117,Mobile,38,Doctor,21996.19,0,Electronics
Robert Estes,TXN106571,CUST1166,974.26,09/10/2023,In-Store,California,M62541,ATM,60,Engineer,47355.94,0,Health
Christopher Medina,TXN106572,CUST1028,4730.57,04/01/2024,Mobile App,Illinois,M46519,ATM,78,Engineer,43584.89,0,Travel
Yvonne Gonzales,TXN106573,CUST1069,330.16,03/01/2024,Online,Florida,M59349,ATM,27,Engineer,9377.4,0,Electronics
Erica Erickson,TXN106574,CUST1097,1180.77,25/02/2025,Mobile App,New York,M25468,Desktop,69,Doctor,1517.77,0,Restaurant
Lisa Benton,TXN106575,CUST1062,1816.31,28/11/2024,Mobile App,New York,M22813,ATM,60,Doctor,51600.72,0,Electronics
David Frank,TXN106576,CUST1280,3806.1,20/03/2025,Online,New York,M31236,Tablet,76,Retired,24505.13,0,Grocery
Autumn Mcgrath,TXN106577,CUST1382,4382.54,22/01/2025,Mobile App,Illinois,M56771,ATM,49,Engineer,79743.51,0,Health
Jose Wu,TXN106578,CUST1202,4106.07,15/04/2024,Mobile App,Florida,M69648,ATM,59,Student,10658.08,0,Health
Keith Garcia,TXN106579,CUST1393,1249.66,15/09/2023,Mobile App,California,M97164,Mobile,23,Retired,35467.17,0,Grocery
Paul Jordan,TXN106580,CUST1252,1289.68,13/01/2024,In-Store,New York,M93469,ATM,31,Doctor,2660.51,0,Electronics
Jennifer Green,TXN106581,CUST1025,629.33,20/04/2024,In-Store,California,M88855,ATM,58,Doctor,64907.1,0,Travel
Kevin Hanson,TXN106582,CUST1375,3770.85,04/01/2024,Online,Illinois,M52342,Mobile,54,Student,47270.06,0,Health
Nathan Underwood,TXN106583,CUST1266,2808.29,03/06/2024,Online,New York,M85041,Mobile,68,Retired,1184.07,0,Health
Jeremy Johnson,TXN106584,CUST1344,150.35,08/06/2023,Online,Texas,M61566,Desktop,61,Doctor,63823.9,0,Electronics
Adrienne Walker,TXN106585,CUST1338,3554.84,03/12/2024,Mobile App,Florida,M51378,ATM,77,Doctor,6842.91,0,Clothing
Vernon Phillips,TXN106586,CUST1377,1293.12,19/02/2025,Mobile App,New York,M12928,ATM,46,Doctor,88662.25,0,Electronics
Vernon Phillips,TXN106587,CUST1377,4402.6,12/01/2025,In-Store,New York,M11522,Desktop,46,Doctor,74772.43,0,Travel
Christopher Butler,TXN106588,CUST1368,4488.18,17/11/2024,Mobile App,Illinois,M25245,Mobile,41,Doctor,30422.93,0,Travel
Michael Jones,TXN106589,CUST1159,4186.14,08/06/2024,Online,California,M90141,Mobile,79,Doctor,82775.99,0,Electronics
Jennifer Long,TXN106590,CUST1392,833.64,20/09/2023,Online,California,M57906,Mobile,60,Retired,48842.04,0,Electronics
Eric Rose,TXN106591,CUST1064,991.58,25/11/2023,Mobile App,Illinois,M52190,Tablet,54,Doctor,36877.88,0,Grocery
Jennifer Bryant,TXN106592,CUST1350,1134.23,25/05/2023,In-Store,California,M57536,Desktop,77,Doctor,32765.08,0,Grocery
Michelle Bell,TXN106593,CUST1186,3424.56,29/04/2023,Online,New York,M36697,Desktop,66,Retired,37383.24,0,Travel
Robert Walter,TXN106594,CUST1268,3198.75,15/10/2024,Online,Illinois,M12633,Mobile,69,Retired,1067.03,0,Electronics
Gail Woodward,TXN106595,CUST1380,3893.1,25/07/2023,Online,California,M37014,Tablet,69,Student,30247.08,0,Clothing
Michael Shepherd,TXN106596,CUST1315,1635.6,07/05/2023,Online,Illinois,M23322,Tablet,39,Engineer,13149.66,0,Restaurant
Brandy Myers,TXN106597,CUST1173,1988.51,21/04/2024,Mobile App,California,M70380,Tablet,30,Doctor,37186.44,0,Restaurant
Christopher Baker,TXN106598,CUST1027,4914.39,02/06/2024,In-Store,California,M79724,Tablet,50,Student,11154.2,0,Electronics
Robert Walter,TXN106599,CUST1268,2557.0,10/11/2023,In-Store,Illinois,M55103,ATM,69,Retired,6063.03,0,Health
Christy Diaz DDS,TXN106600,CUST1138,1910.1,21/03/2024,Online,New York,M42897,Mobile,27,Doctor,99361.34,0,Clothing
Emily Ramos,TXN106601,CUST1221,1706.02,16/07/2023,Mobile App,Florida,M56045,Tablet,50,Engineer,78873.18,0,Health
Lisa Harrell,TXN106602,CUST1306,4389.49,17/06/2024,Mobile App,Illinois,M54012,ATM,27,Student,26450.13,0,Restaurant
Larry Ray,TXN106603,CUST1114,1577.25,02/09/2023,In-Store,Illinois,M16057,ATM,65,Engineer,76728.01,0,Electronics
Karen Diaz,TXN106604,CUST1330,841.95,06/03/2025,Online,Texas,M12854,Desktop,64,Engineer,56351.21,0,Electronics
Lindsay Wilson,TXN106605,CUST1174,1186.11,05/07/2023,In-Store,Illinois,M68367,Tablet,44,Student,22008.12,0,Clothing
Cory Hernandez,TXN106606,CUST1187,2767.26,24/08/2023,Online,New York,M53242,ATM,48,Student,74602.86,0,Travel
Jonathan Hill,TXN106607,CUST1222,64.71,10/03/2024,Mobile App,New York,M31578,Tablet,63,Doctor,45493.54,0,Clothing
Stacey Warren,TXN106608,CUST1384,498.43,01/01/2025,Online,California,M67066,Tablet,43,Doctor,25932.46,0,Clothing
Vernon Phillips,TXN106609,CUST1377,3839.13,23/08/2024,Online,New York,M24135,Mobile,46,Doctor,15348.58,1,Health
Jonathan Fuller,TXN106610,CUST1081,4641.89,02/01/2025,Online,Florida,M18172,Tablet,57,Student,88532.24,0,Grocery
Mark Pennington,TXN106611,CUST1126,3986.73,17/03/2024,In-Store,California,M43258,Desktop,68,Student,2898.19,0,Health
Andre Hudson,TXN106612,CUST1288,2385.43,16/10/2023,Mobile App,Texas,M92359,Tablet,58,Doctor,59349.4,0,Electronics
Renee Buchanan,TXN106613,CUST1220,3002.62,01/07/2024,Online,Florida,M87724,ATM,43,Engineer,71917.62,1,Electronics
Vincent Velasquez,TXN106614,CUST1106,1882.31,14/02/2024,Mobile App,Illinois,M42271,Mobile,28,Retired,72248.5,0,Restaurant
Breanna Montgomery,TXN106615,CUST1004,2974.41,06/07/2024,Mobile App,California,M49068,ATM,25,Engineer,95696.83,0,Restaurant
Michael Herring,TXN106616,CUST1309,3604.98,13/06/2023,Online,New York,M61636,Tablet,24,Student,56086.29,0,Restaurant
Molly Guerrero,TXN106617,CUST1019,606.12,26/05/2024,In-Store,Florida,M75138,Desktop,66,Student,20398.05,0,Restaurant
Eileen Rich,TXN106618,CUST1108,754.65,28/06/2023,Mobile App,Texas,M92898,Desktop,20,Doctor,3856.84,0,Health
Julia Larsen,TXN106619,CUST1343,1012.24,18/01/2024,Online,Texas,M43245,Desktop,26,Doctor,70403.67,0,Clothing
Valerie Edwards,TXN106620,CUST1031,3893.43,30/10/2023,Online,Florida,M75856,Desktop,33,Retired,68531.51,0,Electronics
Eric Rose,TXN106621,CUST1064,4646.05,05/11/2024,In-Store,Illinois,M93490,Desktop,54,Doctor,9125.62,0,Clothing
Edgar Hudson,TXN106622,CUST1071,1606.9,12/12/2024,Online,New York,M89568,ATM,45,Student,85403.12,0,Electronics
Kevin Jones,TXN106623,CUST1124,756.93,08/04/2025,Online,New York,M14635,ATM,64,Retired,89062.23,0,Clothing
Whitney White,TXN106624,CUST1241,715.78,17/04/2023,Online,California,M96609,Mobile,44,Engineer,46397.41,0,Travel
Sandra Hamilton,TXN106625,CUST1213,3450.88,26/04/2024,In-Store,Illinois,M92693,Mobile,48,Doctor,98095.33,0,Grocery
Dean Joseph MD,TXN106626,CUST1053,2852.33,23/10/2024,Mobile App,Illinois,M46192,ATM,39,Doctor,6217.41,0,Clothing
Mark Sims,TXN106627,CUST1297,4994.27,28/02/2025,Mobile App,California,M13719,ATM,70,Retired,27461.04,0,Electronics
Michael Jones,TXN106628,CUST1011,3403.65,13/06/2023,Online,Illinois,M50070,Desktop,57,Doctor,47472.43,0,Electronics
Richard Jackson,TXN106629,CUST1389,1999.84,29/04/2024,Online,Illinois,M15122,Tablet,59,Engineer,23980.29,0,Restaurant
Theresa Porter,TXN106630,CUST1107,4064.09,20/04/2024,Mobile App,Florida,M94494,Mobile,30,Engineer,45874.15,0,Travel
